ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.588294;869;2024-09-30;2024-10-09
BBAR;1.758536;4665;2024-09-30;2024-10-09
BMA;3.09349;8420;2024-09-30;2024-10-09
BYMA;22.619812;321.5;2024-09-30;2024-10-09
CEPU;12.643147;1245;2024-09-30;2024-10-09
COME;26.765476;256;2024-09-30;2024-10-09
CRES;3.102759;1110;2024-09-30;2024-10-09
EDN;3.533081;1395;2024-09-30;2024-10-09
GGAL;9.741341;5540;2024-09-30;2024-10-09
IRSA;2.587388;1460;2024-09-30;2024-10-09
LOMA;2.396349;2050;2024-09-30;2024-10-09
METR;1.465285;1185;2024-09-30;2024-10-09
PAMP;8.772562;3050;2024-09-30;2024-10-09
SUPV;2.326747;1820;2024-09-30;2024-10-09
TGNO4;0.754088;3105;2024-09-30;2024-10-09
TGSU2;2.982621;4955;2024-09-30;2024-10-09
TRAN;1.806766;1835;2024-09-30;2024-10-09
TXAR;14.50743;822;2024-09-30;2024-10-09
VALO;7.187311;306.5;2024-09-30;2024-10-09
YPFD;1.609508;28300;2024-09-30;2024-10-09
