ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;68.040371;141;2022-07-29;2022-07-29
BBAR;18.161218;259.95;2022-07-29;2022-07-29
BMA;35.896555;384.9;2022-07-29;2022-07-29
BYMA;2.466503;210.25;2022-07-29;2022-07-29
CEPU;102.642723;114.1;2022-07-29;2022-07-29
COME;276.419511;15.8;2022-07-29;2022-07-29
CRES;23.83403;168.85;2022-07-29;2022-07-29
EDN;36.431214;89;2022-07-29;2022-07-29
GGAL;105.770172;225.85;2022-07-29;2022-07-29
LOMA;24.918168;343.4;2022-07-29;2022-07-29
MIRG;0.787706;3995.5;2022-07-29;2022-07-29
PAMP;68.376533;277.75;2022-07-29;2022-07-29
SUPV;26.259252;101.25;2022-07-29;2022-07-29
TECO2;13.334284;259.25;2022-07-29;2022-07-29
TGNO4;7.787815;113.25;2022-07-29;2022-07-29
TGSU2;17.560494;349.65;2022-07-29;2022-07-29
TRAN;18.659309;75.8;2022-07-29;2022-07-29
TXAR;111.390435;167.5;2022-07-29;2022-07-29
VALO;73.968342;56.2;2022-07-29;2022-07-29
YPFD;17.057599;1092.65;2022-07-29;2022-07-29
