ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;36.505831;20.3;2018-06-29;2018-08-06
APBR;30.233643;168.9;2018-06-29;2018-08-06
BMA;15.927464;177.05;2018-06-29;2018-08-06
BYMA;3.455635;377.25;2018-06-29;2018-08-06
CEPU;68.615182;31.95;2018-06-29;2018-08-06
COME;71.742177;4.35;2018-06-29;2018-08-06
CRES;14.256229;45.65;2018-06-29;2018-08-06
CVH;5.474266;308.25;2018-06-29;2018-08-06
EDN;19.455452;47.4;2018-06-29;2018-08-06
GGAL;49.168992;101.6;2018-06-29;2018-08-06
METR;7.738417;35.7;2018-06-29;2018-08-06
PAMP;67.091738;43.45;2018-06-29;2018-08-06
SUPV;13.276603;72.4;2018-06-29;2018-08-06
TGNO4;3.982466;57;2018-06-29;2018-08-06
TGSU2;17.377135;89;2018-06-29;2018-08-06
TRAN;9.541837;53;2018-06-29;2018-08-06
TS;2.768107;468.35;2018-06-29;2018-08-06
TXAR;79.957076;14.75;2018-06-29;2018-08-06
VALO;38.904916;5.55;2018-06-29;2018-08-06
YPFD;8.006531;444.8;2018-06-29;2018-08-06
