ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.026921;49.85;2020-08-24;2020-08-26
BBAR;16.292535;144.05;2020-08-24;2020-08-26
BMA;26.509177;236.9;2020-08-24;2020-08-26
BYMA;6.027362;546.5;2020-08-24;2020-08-26
CEPU;85.921043;31.5;2020-08-24;2020-08-26
COME;200.189866;2.76;2020-08-24;2020-08-26
CRES;25.615255;44.2;2020-08-24;2020-08-26
CVH;2.669259;369;2020-08-24;2020-08-26
GGAL;91.054145;130.25;2020-08-24;2020-08-26
LOMA;18.755399;124.75;2020-08-24;2020-08-26
MIRG;1.6798;1112.5;2020-08-24;2020-08-26
PAMP;93.392315;58.15;2020-08-24;2020-08-26
SUPV;23.551531;62.95;2020-08-24;2020-08-26
TECO2;7.854211;180.7;2020-08-24;2020-08-26
TGNO4;6.984776;43.05;2020-08-24;2020-08-26
TGSU2;15.809485;119.65;2020-08-24;2020-08-26
TRAN;16.735256;25.1;2020-08-24;2020-08-26
TXAR;66.98404;37.75;2020-08-24;2020-08-26
VALO;66.653312;25.25;2020-08-24;2020-08-26
YPFD;15.243066;699.25;2020-08-24;2020-08-26
