ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.161009;136;2022-10-04;2022-10-27
BBAR;17.392664;313.9;2022-10-04;2022-10-27
BMA;35.269709;461.05;2022-10-04;2022-10-27
BYMA;33.32997;170.5;2022-10-04;2022-10-27
CEPU;71.987861;144.15;2022-10-04;2022-10-27
COME;264.721877;14.4;2022-10-04;2022-10-27
CRES;31.184608;159.4;2022-10-04;2022-10-27
GGAL;101.294149;240.3;2022-10-04;2022-10-27
IRSA;30.48721;127.2;2022-10-04;2022-10-27
LOMA;23.863678;400.9;2022-10-04;2022-10-27
MIRG;0.747865;3744.5;2022-10-04;2022-10-27
PAMP;73.998353;310.65;2022-10-04;2022-10-27
SUPV;25.017552;116.6;2022-10-04;2022-10-27
TECO2;17.362749;261.65;2022-10-04;2022-10-27
TGNO4;7.458248;162.25;2022-10-04;2022-10-27
TGSU2;19.783537;522.45;2022-10-04;2022-10-27
TRAN;17.869678;95.8;2022-10-04;2022-10-27
TXAR;104.068278;173.25;2022-10-04;2022-10-27
VALO;70.956316;55;2022-10-04;2022-10-27
YPFD;16.335749;2429.6;2022-10-04;2022-10-27
