ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.906448;412;2023-07-12;2023-07-13
BBAR;17.057798;1062.2;2023-07-12;2023-07-13
BMA;32.968723;1520.25;2023-07-12;2023-07-13
BYMA;37.877549;362;2023-07-12;2023-07-13
CEPU;92.527178;364.8;2023-07-12;2023-07-13
COME;259.625131;42.9;2023-07-12;2023-07-13
CRES;29.08843;429.45;2023-07-12;2023-07-13
EDN;34.229433;418.5;2023-07-12;2023-07-13
GGAL;99.343911;917.75;2023-07-12;2023-07-13
LOMA;23.260487;734.35;2023-07-12;2023-07-13
MIRG;0.733466;9278;2023-07-12;2023-07-13
PAMP;80.605907;921.8;2023-07-12;2023-07-13
SUPV;23.358498;338.85;2023-07-12;2023-07-13
TECO2;26.828993;672.65;2023-07-12;2023-07-13
TGNO4;7.314654;668;2023-07-12;2023-07-13
TGSU2;28.570215;1437.55;2023-07-12;2023-07-13
TRAN;17.525629;373;2023-07-12;2023-07-13
TXAR;105.647988;448;2023-07-12;2023-07-13
VALO;69.590181;108.5;2023-07-12;2023-07-13
YPFD;15.880658;7975.05;2023-07-12;2023-07-13
