ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
AGRO;4.71832;60.2;2024-06-06;2024-06-10
ALUA;6.678561;948;2024-06-06;2024-06-10
BBAR;1.78263;4289.8;2024-06-06;2024-06-10
BMA;2.134908;7772.8;2024-06-06;2024-06-10
BYMA;22.158077;321.5;2024-06-06;2024-06-10
CEPU;11.835074;1204.8;2024-06-06;2024-06-10
COME;27.132199;155.35;2024-06-06;2024-06-10
CRES;3.119743;1069.35;2024-06-06;2024-06-10
EDN;3.581488;1100;2024-06-06;2024-06-10
GGAL;10.381962;4291.7;2024-06-06;2024-06-10
IRSA;2.556024;1277.95;2024-06-06;2024-06-10
LOMA;2.429182;1887.05;2024-06-06;2024-06-10
PAMP;8.896824;2408.85;2024-06-06;2024-06-10
SUPV;2.658078;1698.6;2024-06-06;2024-06-10
TECO2;2.200588;1932.65;2024-06-06;2024-06-10
TGNO4;0.764419;2860.5;2024-06-06;2024-06-10
TGSU2;3.023487;4736.45;2024-06-06;2024-06-10
TRAN;1.831521;1635;2024-06-06;2024-06-10
TXAR;14.706201;951;2024-06-06;2024-06-10
YPFD;1.569517;27360.3;2024-06-06;2024-06-10
