ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.888245;723;2025-07-07;2025-07-18
BBAR;2.105518;6480;2025-07-07;2025-07-18
BMA;2.414197;8370;2025-07-07;2025-07-18
BYMA;54.109045;193.75;2025-07-07;2025-07-18
CEPU;11.916823;1475;2025-07-07;2025-07-18
COME;32.046632;114.5;2025-07-07;2025-07-18
CRES;3.779823;1410;2025-07-07;2025-07-18
EDN;1.734291;1625;2025-07-07;2025-07-18
GGAL;8.580191;6100;2025-07-07;2025-07-18
LOMA;2.869178;2735;2025-07-07;2025-07-18
METR;1.754403;1940;2025-07-07;2025-07-18
PAMP;10.864845;3695;2025-07-07;2025-07-18
SUPV;2.67777;2515;2025-07-07;2025-07-18
TECO2;2.471763;2350;2025-07-07;2025-07-18
TGNO4;0.902879;2990;2025-07-07;2025-07-18
TGSU2;2.769876;6730;2025-07-07;2025-07-18
TRAN;2.163264;2385;2025-07-07;2025-07-18
TXAR;17.369924;657;2025-07-07;2025-07-18
VALO;8.605456;337.5;2025-07-07;2025-07-18
YPFD;1.73291;39925;2025-07-07;2025-07-18
