ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.465682;32.1;2019-11-29;2019-12-11
BBAR;15.636943;104.9;2019-11-29;2019-12-11
BMA;26.207534;208.4;2019-11-29;2019-12-11
BYMA;5.72268;269;2019-11-29;2019-12-11
CEPU;114.853467;29.85;2019-11-29;2019-12-11
COME;192.181765;1.8;2019-11-29;2019-12-11
CRES;23.203055;40.9;2019-11-29;2019-12-11
CVH;2.755322;245.5;2019-11-29;2019-12-11
EDN;30.804565;19.1;2019-11-29;2019-12-11
GGAL;87.411749;101.2;2019-11-29;2019-12-11
LOMA;8.819494;97.05;2019-11-29;2019-12-11
PAMP;105.316419;42.15;2019-11-29;2019-12-11
SUPV;22.504262;42.55;2019-11-29;2019-12-11
TECO2;7.423876;156.45;2019-11-29;2019-12-11
TGNO4;6.705366;32.85;2019-11-29;2019-12-11
TGSU2;21.265938;93.2;2019-11-29;2019-12-11
TRAN;16.065803;22.1;2019-11-29;2019-12-11
TXAR;134.625516;21.85;2019-11-29;2019-12-11
VALO;64.185754;11.6;2019-11-29;2019-12-11
YPFD;11.331482;750.6;2019-11-29;2019-12-11
