ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.045897;437;2023-08-02;2023-08-03
BBAR;17.09502;960.35;2023-08-02;2023-08-03
BMA;33.040664;1388.1;2023-08-02;2023-08-03
BYMA;37.960201;356;2023-08-02;2023-08-03
CEPU;92.729079;354.1;2023-08-02;2023-08-03
COME;260.191654;42.2;2023-08-02;2023-08-03
CRES;29.151903;418.9;2023-08-02;2023-08-03
EDN;34.304125;425.4;2023-08-02;2023-08-03
GGAL;99.560687;906.45;2023-08-02;2023-08-03
LOMA;23.311243;746.35;2023-08-02;2023-08-03
MIRG;0.735067;9155;2023-08-02;2023-08-03
PAMP;80.781795;923.4;2023-08-02;2023-08-03
SUPV;23.409468;339.2;2023-08-02;2023-08-03
TECO2;26.887536;668.25;2023-08-02;2023-08-03
TGNO4;7.330615;652.5;2023-08-02;2023-08-03
TGSU2;28.632558;1326.85;2023-08-02;2023-08-03
TRAN;17.563871;331;2023-08-02;2023-08-03
TXAR;105.87852;408.5;2023-08-02;2023-08-03
VALO;69.742033;108;2023-08-02;2023-08-03
YPFD;15.915311;8058.35;2023-08-02;2023-08-03
