ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.417172;38.35;2020-05-27;2020-06-04
BBAR;16.387806;154.45;2020-05-27;2020-06-04
BMA;18.019864;250.9;2020-05-27;2020-06-04
BYMA;6.083385;394;2020-05-27;2020-06-04
CEPU;85.187407;31.8;2020-05-27;2020-06-04
COME;201.416541;2.52;2020-05-27;2020-06-04
CRES;25.023379;44.3;2020-05-27;2020-06-04
EDN;30.413754;23.25;2020-05-27;2020-06-04
GGAL;91.609129;117.45;2020-05-27;2020-06-04
LOMA;10.639574;114.1;2020-05-27;2020-06-04
MIRG;2.605474;808.5;2020-05-27;2020-06-04
PAMP;97.037106;51.25;2020-05-27;2020-06-04
SUPV;23.584881;59.8;2020-05-27;2020-06-04
TECO2;4.071417;221.6;2020-05-27;2020-06-04
TGNO4;7.027349;35.4;2020-05-27;2020-06-04
TGSU2;26.108415;133.75;2020-05-27;2020-06-04
TRAN;16.837259;27.3;2020-05-27;2020-06-04
TXAR;102.727285;36.2;2020-05-27;2020-06-04
VALO;67.217723;21.9;2020-05-27;2020-06-04
YPFD;15.335973;668.75;2020-05-27;2020-06-04
