ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.018646;462.5;2023-07-26;2023-07-31
BBAR;17.087746;1038.3;2023-07-26;2023-07-31
BMA;33.026605;1511.45;2023-07-26;2023-07-31
BYMA;37.944049;367;2023-07-26;2023-07-31
CEPU;92.689624;362.6;2023-07-26;2023-07-31
COME;260.080945;45.75;2023-07-26;2023-07-31
CRES;29.139499;433.9;2023-07-26;2023-07-31
EDN;34.289529;408.55;2023-07-26;2023-07-31
GGAL;99.518325;932.55;2023-07-26;2023-07-31
LOMA;23.301324;733.4;2023-07-26;2023-07-31
MIRG;0.734754;9578;2023-07-26;2023-07-31
PAMP;80.747423;929.85;2023-07-26;2023-07-31
SUPV;23.399507;352.6;2023-07-26;2023-07-31
TECO2;26.876096;684.05;2023-07-26;2023-07-31
TGNO4;7.327496;707;2023-07-26;2023-07-31
TGSU2;28.620375;1366.6;2023-07-26;2023-07-31
TRAN;17.556398;363;2023-07-26;2023-07-31
TXAR;105.83347;436;2023-07-26;2023-07-31
VALO;69.712358;109;2023-07-26;2023-07-31
YPFD;15.908539;8220.3;2023-07-26;2023-07-31
