ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.584222;916;2024-09-02;2024-09-12
BBAR;1.757449;4610;2024-09-02;2024-09-12
BMA;3.091578;8200;2024-09-02;2024-09-12
BYMA;22.605832;339;2024-09-02;2024-09-12
CEPU;12.635333;1270;2024-09-02;2024-09-12
COME;26.748933;279.5;2024-09-02;2024-09-12
CRES;3.100841;1140;2024-09-02;2024-09-12
EDN;3.530897;1450;2024-09-02;2024-09-12
GGAL;9.73532;5450;2024-09-02;2024-09-12
IRSA;2.585789;1485;2024-09-02;2024-09-12
LOMA;2.394868;1980;2024-09-02;2024-09-12
METR;1.464379;1275;2024-09-02;2024-09-12
PAMP;8.76714;2965;2024-09-02;2024-09-12
SUPV;2.325309;2055;2024-09-02;2024-09-12
TGNO4;0.753622;3285;2024-09-02;2024-09-12
TGSU2;2.980778;5230;2024-09-02;2024-09-12
TRAN;1.805649;1790;2024-09-02;2024-09-12
TXAR;14.498464;836;2024-09-02;2024-09-12
VALO;7.182869;324;2024-09-02;2024-09-12
YPFD;1.608513;29025;2024-09-02;2024-09-12
