ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.200983;1111;2023-11-08;2023-11-23
BBAR;1.655155;1405.55;2023-11-08;2023-11-23
BMA;2.827985;2110.55;2023-11-08;2023-11-23
BYMA;5.809468;762.5;2023-11-08;2023-11-23
CEPU;10.028533;800.15;2023-11-08;2023-11-23
COME;25.191991;65.5;2023-11-08;2023-11-23
CRES;2.925134;1120.05;2023-11-08;2023-11-23
EDN;3.322503;790.35;2023-11-08;2023-11-23
GGAL;9.639556;1365.2;2023-11-08;2023-11-23
LOMA;2.257016;1334.5;2023-11-08;2023-11-23
MIRG;0.07117;11155;2023-11-08;2023-11-23
PAMP;8.318476;1806.55;2023-11-08;2023-11-23
SUPV;2.474058;498.5;2023-11-08;2023-11-23
TECO2;2.819486;1637.95;2023-11-08;2023-11-23
TGNO4;0.709757;1165.5;2023-11-08;2023-11-23
TGSU2;2.80728;2823.55;2023-11-08;2023-11-23
TRAN;1.70055;781.5;2023-11-08;2023-11-23
TXAR;13.319001;1024.5;2023-11-08;2023-11-23
VALO;6.764785;152;2023-11-08;2023-11-23
YPFD;1.540935;15780.25;2023-11-08;2023-11-23
