ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.143733;96.7;2022-01-03;2022-03-30
BBAR;16.854216;227.95;2022-01-03;2022-03-30
BMA;34.286685;329.45;2022-01-03;2022-03-30
BYMA;2.749015;1245.5;2022-01-03;2022-03-30
CEPU;100.945764;74.7;2022-01-03;2022-03-30
COME;256.526528;8.15;2022-01-03;2022-03-30
CRES;30.71285;154.95;2022-01-03;2022-03-30
EDN;33.809381;66.15;2022-01-03;2022-03-30
GGAL;98.158249;207.75;2022-01-03;2022-03-30
LOMA;23.318689;221;2022-01-03;2022-03-30
MIRG;0.735422;3404.5;2022-01-03;2022-03-30
PAMP;62.175337;176.8;2022-01-03;2022-03-30
SUPV;24.369462;78.8;2022-01-03;2022-03-30
TECO2;19.425013;227.25;2022-01-03;2022-03-30
TGNO4;7.227353;106.25;2022-01-03;2022-03-30
TGSU2;17.886364;262.8;2022-01-03;2022-03-30
TRAN;17.316462;56.1;2022-01-03;2022-03-30
TXAR;85.283759;121.75;2022-01-03;2022-03-30
VALO;68.962148;35.9;2022-01-03;2022-03-30
YPFD;15.83002;937.55;2022-01-03;2022-03-30
