ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;42.162978;19.6;2019-08-14;2019-08-16
APBR;19.56828;369.9;2019-08-14;2019-08-16
BBAR;10.726312;110.85;2019-08-14;2019-08-16
BMA;14.53874;217.15;2019-08-14;2019-08-16
BYMA;3.942242;253;2019-08-14;2019-08-16
CEPU;78.784841;22.3;2019-08-14;2019-08-16
COME;77.546461;1.38;2019-08-14;2019-08-16
CRES;15.698946;37;2019-08-14;2019-08-16
EDN;21.210622;21.45;2019-08-14;2019-08-16
GGAL;59.960931;100.65;2019-08-14;2019-08-16
PAMP;75.734838;39.55;2019-08-14;2019-08-16
SUPV;15.437015;45.35;2019-08-14;2019-08-16
TECO2;6.539619;127;2019-08-14;2019-08-16
TGNO4;4.599613;46.8;2019-08-14;2019-08-16
TGSU2;19.309281;109;2019-08-14;2019-08-16
TRAN;11.020493;23.4;2019-08-14;2019-08-16
TS;6.053309;600.05;2019-08-14;2019-08-16
TXAR;92.34767;12.4;2019-08-14;2019-08-16
VALO;44.213712;6.31;2019-08-14;2019-08-16
YPFD;7.244635;600.2;2019-08-14;2019-08-16
