ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.484652;59.2;2021-05-26;2021-06-16
BBAR;16.40901;214.65;2021-05-26;2021-06-16
BMA;32.257863;301.5;2021-05-26;2021-06-16
BYMA;5.112117;753.5;2021-05-26;2021-06-16
CEPU;72.422451;45.05;2021-05-26;2021-06-16
COME;249.688895;3.36;2021-05-26;2021-06-16
CRES;25.400803;114;2021-05-26;2021-06-16
EDN;29.881756;42.6;2021-05-26;2021-06-16
GGAL;95.541873;169;2021-05-26;2021-06-16
LOMA;23.189107;237.65;2021-05-26;2021-06-16
MIRG;0.726689;1987;2021-05-26;2021-06-16
PAMP;65.970043;113.75;2021-05-26;2021-06-16
SUPV;23.719902;76.4;2021-05-26;2021-06-16
TECO2;20.423832;202;2021-05-26;2021-06-16
TGNO4;7.034711;56.1;2021-05-26;2021-06-16
TGSU2;14.668309;177;2021-05-26;2021-06-16
TRAN;16.854897;33.6;2021-05-26;2021-06-16
TXAR;82.105125;70.6;2021-05-26;2021-06-16
VALO;67.135914;28.6;2021-05-26;2021-06-16
YPFD;15.365058;899.85;2021-05-26;2021-06-16
