ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.39464;90.2;2022-04-25;2022-04-29
BBAR;16.921188;202.2;2022-04-25;2022-04-29
BMA;34.422926;301.7;2022-04-25;2022-04-29
BYMA;2.759938;1202;2022-04-25;2022-04-29
CEPU;101.346882;75.85;2022-04-25;2022-04-29
COME;257.54586;8.97;2022-04-25;2022-04-29
CRES;30.83489;161.55;2022-04-25;2022-04-29
EDN;33.943726;58.85;2022-04-25;2022-04-29
GGAL;98.54829;186.1;2022-04-25;2022-04-29
LOMA;23.411348;235.65;2022-04-25;2022-04-29
MIRG;0.738344;3341.5;2022-04-25;2022-04-29
PAMP;62.422396;178.05;2022-04-25;2022-04-29
SUPV;24.466296;72.45;2022-04-25;2022-04-29
TECO2;19.5022;226;2022-04-25;2022-04-29
TGNO4;7.256072;98.6;2022-04-25;2022-04-29
TGSU2;17.957437;262.35;2022-04-25;2022-04-29
TRAN;17.385271;50.4;2022-04-25;2022-04-29
TXAR;85.622642;121.75;2022-04-25;2022-04-29
VALO;69.236175;35.9;2022-04-25;2022-04-29
YPFD;15.892922;881.35;2022-04-25;2022-04-29
