ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.395567;90.5;2021-11-09;2021-11-24
BBAR;15.877414;220.35;2021-11-09;2021-11-24
BMA;31.193903;305.5;2021-11-09;2021-11-24
BYMA;5.709222;878.5;2021-11-09;2021-11-24
CEPU;82.49768;70.45;2021-11-09;2021-11-24
COME;241.599824;5.56;2021-11-09;2021-11-24
CRES;28.92444;99.85;2021-11-09;2021-11-24
CVH;2.744175;563;2021-11-09;2021-11-24
VALO;64.960937;24.55;2021-11-09;2021-11-24
GGAL;92.446639;201;2021-11-09;2021-11-24
LOMA;22.163058;267.85;2021-11-09;2021-11-24
MIRG;0.703147;3866;2021-11-09;2021-11-24
PAMP;66.122174;151.3;2021-11-09;2021-11-24
SUPV;22.951458;84.7;2021-11-09;2021-11-24
TECO2;26.280876;214.3;2021-11-09;2021-11-24
TGNO4;6.806809;87.5;2021-11-09;2021-11-24
TGSU2;13.964615;203.05;2021-11-09;2021-11-24
TRAN;16.308855;57;2021-11-09;2021-11-24
TXAR;94.320748;124.5;2021-11-09;2021-11-24
YPFD;14.867283;810.7;2021-11-09;2021-11-24
