ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.812794;375;2023-06-30;2023-07-04
BBAR;17.0328;1079.95;2023-06-30;2023-07-04
BMA;32.920407;1505.05;2023-06-30;2023-07-04
BYMA;37.82204;396;2023-06-30;2023-07-04
CEPU;92.39158;358.25;2023-06-30;2023-07-04
COME;259.244653;36.25;2023-06-30;2023-07-04
CRES;29.045801;420.75;2023-06-30;2023-07-04
EDN;34.17927;404.35;2023-06-30;2023-07-04
GGAL;99.198323;927.2;2023-06-30;2023-07-04
LOMA;23.226399;729.3;2023-06-30;2023-07-04
MIRG;0.732391;9189.5;2023-06-30;2023-07-04
PAMP;80.487779;897.85;2023-06-30;2023-07-04
SUPV;23.324266;343.05;2023-06-30;2023-07-04
TECO2;26.789675;621.6;2023-06-30;2023-07-04
TGNO4;7.303934;712;2023-06-30;2023-07-04
TGSU2;28.528345;1458.5;2023-06-30;2023-07-04
TRAN;17.499945;375;2023-06-30;2023-07-04
TXAR;105.493162;414;2023-06-30;2023-07-04
VALO;69.488198;110;2023-06-30;2023-07-04
YPFD;15.857385;7869.1;2023-06-30;2023-07-04
