ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;66.011109;310;2023-04-17;2023-04-27
BBAR;17.61957;652.45;2023-04-17;2023-04-27
BMA;31.647648;807.85;2023-04-17;2023-04-27
BYMA;45.230232;358.5;2023-04-17;2023-04-27
CEPU;69.396476;271.55;2023-04-17;2023-04-27
COME;268.175475;28.6;2023-04-17;2023-04-27
CRES;30.739762;286.05;2023-04-17;2023-04-27
EDN;35.356723;198.85;2023-04-17;2023-04-27
GGAL;102.615645;528.1;2023-04-17;2023-04-27
LOMA;23.962681;569.15;2023-04-17;2023-04-27
MIRG;0.757621;5535;2023-04-17;2023-04-27
PAMP;72.758582;627.95;2023-04-17;2023-04-27
SUPV;24.408297;202.5;2023-04-17;2023-04-27
TECO2;24.108769;467.85;2023-04-17;2023-04-27
TGNO4;7.55555;540.5;2023-04-17;2023-04-27
TGSU2;18.649638;1007.2;2023-04-17;2023-04-27
TRAN;18.102808;245;2023-04-17;2023-04-27
TXAR;110.177729;354;2023-04-17;2023-04-27
VALO;71.882021;85.6;2023-04-17;2023-04-27
YPFD;16.403662;5113.65;2023-04-17;2023-04-27
