ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.895946;221.25;2023-01-05;2023-01-13
BBAR;17.588831;550.15;2023-01-05;2023-01-13
BMA;31.592436;720.15;2023-01-05;2023-01-13
BYMA;45.151323;261.5;2023-01-05;2023-01-13
CEPU;69.275407;225.35;2023-01-05;2023-01-13
COME;267.707616;21;2023-01-05;2023-01-13
CRES;30.686134;241.2;2023-01-05;2023-01-13
EDN;35.29504;172.6;2023-01-05;2023-01-13
GGAL;102.436622;452.7;2023-01-05;2023-01-13
LOMA;23.920876;539.45;2023-01-05;2023-01-13
MIRG;0.756299;5748.5;2023-01-05;2023-01-13
PAMP;72.631648;487.9;2023-01-05;2023-01-13
SUPV;24.365714;207.45;2023-01-05;2023-01-13
TECO2;24.066709;427.7;2023-01-05;2023-01-13
TGNO4;7.542368;397.5;2023-01-05;2023-01-13
TGSU2;18.617102;834.85;2023-01-05;2023-01-13
TRAN;18.071226;208.5;2023-01-05;2023-01-13
TXAR;109.985513;289;2023-01-05;2023-01-13
VALO;71.756616;78.2;2023-01-05;2023-01-13
YPFD;16.375044;3870.35;2023-01-05;2023-01-13
