ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.946877;994.0;2026-04-24;2026-04-24
BBAR;2.106178;7205.0;2026-04-24;2026-04-24
BMA;2.654763;11120.0;2026-04-24;2026-04-24
BYMA;61.267867;312.25;2026-04-24;2026-04-24
CEPU;8.027011;2178.0;2026-04-24;2026-04-24
COME;81.574494;47.83;2026-04-24;2026-04-24
CRES;2.990647;1661.0;2026-04-24;2026-04-24
EDN;1.967041;1905.0;2026-04-24;2026-04-24
GGAL;10.935331;6465.0;2026-04-24;2026-04-24
IRSA;2.008997;2180.0;2026-04-24;2026-04-24
LOMA;3.254235;3337.5;2026-04-24;2026-04-24
METR;1.98985;1909.0;2026-04-24;2026-04-24
PAMP;12.018907;4837.5;2026-04-24;2026-04-24
SUPV;3.214957;2682.5;2026-04-24;2026-04-24
TGNO4;1.024049;4222.5;2026-04-24;2026-04-24
TGSU2;2.146222;9050.0;2026-04-24;2026-04-24
TRAN;2.45358;3815.0;2026-04-24;2026-04-24
TXAR;19.701034;697.0;2026-04-24;2026-04-24
VALO;11.618393;668.0;2026-04-24;2026-04-24
YPFD;1.642303;64250.0;2026-04-24;2026-04-24
