ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.888245;689;2025-07-07;2025-07-22
BBAR;2.105518;6200;2025-07-07;2025-07-22
BMA;2.414197;8350;2025-07-07;2025-07-22
BYMA;54.109045;191.25;2025-07-07;2025-07-22
CEPU;11.916823;1445;2025-07-07;2025-07-22
COME;32.046632;107;2025-07-07;2025-07-22
CRES;3.779823;1370;2025-07-07;2025-07-22
EDN;1.734291;1525;2025-07-07;2025-07-22
GGAL;8.580191;6030;2025-07-07;2025-07-22
LOMA;2.869178;2670;2025-07-07;2025-07-22
METR;1.754403;1815;2025-07-07;2025-07-22
PAMP;10.864845;3520;2025-07-07;2025-07-22
SUPV;2.67777;2450;2025-07-07;2025-07-22
TECO2;2.471763;2250;2025-07-07;2025-07-22
TGNO4;0.902879;2835;2025-07-07;2025-07-22
TGSU2;2.769876;6480;2025-07-07;2025-07-22
TRAN;2.163264;2280;2025-07-07;2025-07-22
TXAR;17.369924;617;2025-07-07;2025-07-22
VALO;8.605456;329.5;2025-07-07;2025-07-22
YPFD;1.73291;38525;2025-07-07;2025-07-22
