ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.35791;71.2;2021-10-12;2021-10-21
BBAR;15.867832;274;2021-10-12;2021-10-21
BMA;31.175077;358.45;2021-10-12;2021-10-21
BYMA;5.705776;802.5;2021-10-12;2021-10-21
CEPU;82.447891;81.45;2021-10-12;2021-10-21
COME;241.454014;5.48;2021-10-12;2021-10-21
CRES;28.906984;114.75;2021-10-12;2021-10-21
CVH;2.742519;454;2021-10-12;2021-10-21
GGAL;92.390846;226.3;2021-10-12;2021-10-21
LOMA;22.149682;277.7;2021-10-12;2021-10-21
MIRG;0.702722;4008;2021-10-12;2021-10-21
PAMP;66.082268;164;2021-10-12;2021-10-21
SUPV;22.937606;100.35;2021-10-12;2021-10-21
TECO2;26.265015;212.8;2021-10-12;2021-10-21
TGNO4;6.802701;99.3;2021-10-12;2021-10-21
TGSU2;13.956187;235.4;2021-10-12;2021-10-21
TRAN;16.299013;67.5;2021-10-12;2021-10-21
TXAR;94.263824;104.25;2021-10-12;2021-10-21
VALO;64.921732;26.15;2021-10-12;2021-10-21
YPFD;14.85831;921.35;2021-10-12;2021-10-21
