ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.155205;90;2022-05-13;2022-05-31
BBAR;17.391114;212.5;2022-05-13;2022-05-31
BMA;34.374406;339.95;2022-05-13;2022-05-31
BYMA;2.361915;1219.5;2022-05-13;2022-05-31
CEPU;98.290288;81.95;2022-05-13;2022-05-31
COME;264.698294;9.85;2022-05-13;2022-05-31
CRES;22.823379;146.85;2022-05-13;2022-05-31
EDN;34.886394;61.1;2022-05-13;2022-05-31
GGAL;101.285124;195;2022-05-13;2022-05-31
LOMA;23.861544;248.45;2022-05-13;2022-05-31
MIRG;0.754304;3506;2022-05-13;2022-05-31
PAMP;65.477113;200.85;2022-05-13;2022-05-31
SUPV;25.145762;76.8;2022-05-13;2022-05-31
TECO2;12.768861;222.35;2022-05-13;2022-05-31
TGNO4;7.457583;96.3;2022-05-13;2022-05-31
TGSU2;16.815864;282.15;2022-05-13;2022-05-31
TRAN;17.868086;54.5;2022-05-13;2022-05-31
TXAR;106.667064;116.25;2022-05-13;2022-05-31
VALO;70.83181;36.2;2022-05-13;2022-05-31
YPFD;16.334294;945.85;2022-05-13;2022-05-31
