ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.246662;844;2024-04-25;2024-04-30
BBAR;1.667347;3508.8;2024-04-25;2024-04-30
BMA;3.106442;5936.9;2024-04-25;2024-04-30
BYMA;4.289375;1501;2024-04-25;2024-04-30
CEPU;9.610679;1143.8;2024-04-25;2024-04-30
COME;25.377568;110.35;2024-04-25;2024-04-30
CRES;2.865855;1043;2024-04-25;2024-04-30
EDN;3.349875;942.2;2024-04-25;2024-04-30
GGAL;9.710567;3553.55;2024-04-25;2024-04-30
IRSA;2.465455;1053.4;2024-04-25;2024-04-30
LOMA;2.272088;1568.95;2024-04-25;2024-04-30
PAMP;8.256554;1947.1;2024-04-25;2024-04-30
SUPV;2.492284;1388.9;2024-04-25;2024-04-30
TECO2;2.52471;1682.9;2024-04-25;2024-04-30
TGNO4;0.714986;2395;2024-04-25;2024-04-30
TGSU2;2.827959;3862.2;2024-04-25;2024-04-30
TRAN;1.713077;1360.5;2024-04-25;2024-04-30
TXAR;13.755157;842.5;2024-04-25;2024-04-30
VALO;6.814618;259;2024-04-25;2024-04-30
YPFD;1.552287;24068.45;2024-04-25;2024-04-30
