ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.604445;976.5;2025-11-04;2025-11-05
BBAR;2.296682;8610;2025-11-04;2025-11-05
BMA;3.151372;13290;2025-11-04;2025-11-05
BYMA;59.083864;322.75;2025-11-04;2025-11-05
CEPU;8.51192;2320;2025-11-04;2025-11-05
COME;78.452316;62.7;2025-11-04;2025-11-05
CRES;3.092258;1767;2025-11-04;2025-11-05
EDN;1.891756;2552.5;2025-11-04;2025-11-05
GGAL;11.206124;8805;2025-11-04;2025-11-05
LOMA;3.129679;3415;2025-11-04;2025-11-05
METR;1.913691;2500;2025-11-04;2025-11-05
PAMP;11.114667;5270;2025-11-04;2025-11-05
SUPV;3.091909;3807.5;2025-11-04;2025-11-05
TECO2;1.734558;3692.5;2025-11-04;2025-11-05
TGNO4;0.984854;4577.5;2025-11-04;2025-11-05
TGSU2;2.070359;8985;2025-11-04;2025-11-05
TRAN;2.359674;3060;2025-11-04;2025-11-05
TXAR;18.946997;799.5;2025-11-04;2025-11-05
VALO;11.173712;443.5;2025-11-04;2025-11-05
YPFD;1.438073;55600;2025-11-04;2025-11-05
