ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.248687;18.55;2020-03-20;2020-03-25
BBAR;15.83614;78.3;2020-03-20;2020-03-25
BMA;19.415792;157.85;2020-03-20;2020-03-25
BYMA;5.780741;243;2020-03-20;2020-03-25
CEPU;93.136241;21.85;2020-03-20;2020-03-25
COME;194.629945;1.32;2020-03-20;2020-03-25
CRES;23.223975;28.8;2020-03-20;2020-03-25
EDN;29.43808;14.45;2020-03-20;2020-03-25
GGAL;88.525277;66.5;2020-03-20;2020-03-25
LOMA;7.858645;67.45;2020-03-20;2020-03-25
MIRG;1.829221;441;2020-03-20;2020-03-25
PAMP;99.633745;40.55;2020-03-20;2020-03-25
SUPV;22.79094;31.15;2020-03-20;2020-03-25
TECO2;6.439209;153.1;2020-03-20;2020-03-25
TGNO4;6.790786;23;2020-03-20;2020-03-25
TGSU2;29.320508;80.05;2020-03-20;2020-03-25
TRAN;16.270464;17.85;2020-03-20;2020-03-25
TXAR;134.930099;17.85;2020-03-20;2020-03-25
VALO;64.884238;10.2;2020-03-20;2020-03-25
YPFD;13.327841;377.9;2020-03-20;2020-03-25
