ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23426;842.5;2024-01-09;2024-03-01
BBAR;1.664037;2300.05;2024-01-09;2024-03-01
BMA;3.100274;4210.65;2024-01-09;2024-03-01
BYMA;4.280859;1040;2024-01-09;2024-03-01
CEPU;9.591599;874.8;2024-01-09;2024-03-01
COME;25.327186;105.9;2024-01-09;2024-03-01
CRES;2.860165;850.75;2024-01-09;2024-03-01
EDN;3.343224;952.15;2024-01-09;2024-03-01
GGAL;9.691288;2380.3;2024-01-09;2024-03-01
IRSA;2.460561;841.25;2024-01-09;2024-03-01
LOMA;2.267577;1497.05;2024-01-09;2024-03-01
PAMP;8.240163;1862.9;2024-01-09;2024-03-01
SUPV;2.487336;939.15;2024-01-09;2024-03-01
TECO2;2.519698;1587.25;2024-01-09;2024-03-01
TGNO4;0.713566;1712.5;2024-01-09;2024-03-01
TGSU2;2.822345;2900.7;2024-01-09;2024-03-01
TRAN;1.709676;1133;2024-01-09;2024-03-01
TXAR;13.727848;812.5;2024-01-09;2024-03-01
VALO;6.801089;255.5;2024-01-09;2024-03-01
YPFD;1.549205;19346.35;2024-01-09;2024-03-01
