ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;44.3;2021-01-19;2021-03-22
BBAR;15.8894;140.45;2021-01-19;2021-03-22
BMA;32.330747;216.45;2021-01-19;2021-03-22
BYMA;5.878224;630.5;2021-01-19;2021-03-22
CEPU;68.464339;31.3;2021-01-19;2021-03-22
COME;241.7834;2.41;2021-01-19;2021-03-22
CRES;24.993874;72.7;2021-01-19;2021-03-22
EDN;28.935515;25.9;2021-01-19;2021-03-22
GGAL;88.801145;117.25;2021-01-19;2021-03-22
LOMA;22.619431;180.3;2021-01-19;2021-03-22
MIRG;1.341732;1614;2021-01-19;2021-03-22
PAMP;80.304172;88.5;2021-01-19;2021-03-22
SUPV;22.968784;54.85;2021-01-19;2021-03-22
TECO2;13.496041;175.55;2021-01-19;2021-03-22
TGNO4;6.811948;36.45;2021-01-19;2021-03-22
TGSU2;13.235292;135.8;2021-01-19;2021-03-22
TRAN;16.321167;23.1;2021-01-19;2021-03-22
TXAR;81.28825;48.45;2021-01-19;2021-03-22
VALO;65.009976;24.2;2021-01-19;2021-03-22
YPFD;14.878505;647.7;2021-01-19;2021-03-22
