ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.434638;177;2022-12-05;2022-12-12
BBAR;17.465701;328.55;2022-12-05;2022-12-12
BMA;35.417816;454.05;2022-12-05;2022-12-12
BYMA;33.469931;203.5;2022-12-05;2022-12-12
CEPU;72.290157;179.4;2022-12-05;2022-12-12
COME;265.833517;18.8;2022-12-05;2022-12-12
CRES;31.31556;192.2;2022-12-05;2022-12-12
GGAL;101.719511;257.7;2022-12-05;2022-12-12
IRSA;30.615235;161.9;2022-12-05;2022-12-12
LOMA;23.963888;423.75;2022-12-05;2022-12-12
MIRG;0.751004;4719;2022-12-05;2022-12-12
PAMP;74.309092;354.15;2022-12-05;2022-12-12
SUPV;25.122608;121.3;2022-12-05;2022-12-12
TECO2;17.43566;312.95;2022-12-05;2022-12-12
TGNO4;7.489568;274.5;2022-12-05;2022-12-12
TGSU2;19.866613;620.7;2022-12-05;2022-12-12
TRAN;17.944717;150.75;2022-12-05;2022-12-12
TXAR;104.505291;185.75;2022-12-05;2022-12-12
VALO;71.254282;59;2022-12-05;2022-12-12
YPFD;16.404347;2514.45;2022-12-05;2022-12-12
