ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
GGAL;90.868294;137.8;2020-07-01;2020-08-20
YPFD;15.211953;728.15;2020-07-01;2020-08-20
BMA;26.455069;248.9;2020-07-01;2020-08-20
PAMP;93.201692;58.8;2020-07-01;2020-08-20
BBAR;16.25928;151.35;2020-07-01;2020-08-20
SUPV;23.50346;66.1;2020-07-01;2020-08-20
BYMA;6.01506;483;2020-07-01;2020-08-20
ALUA;63.896236;49.85;2020-07-01;2020-08-20
CEPU;85.745669;32.7;2020-07-01;2020-08-20
TXAR;66.847319;39.85;2020-07-01;2020-08-20
VALO;66.517266;26.1;2020-07-01;2020-08-20
TGSU2;15.777216;128.1;2020-07-01;2020-08-20
LOMA;18.717117;136.1;2020-07-01;2020-08-20
COME;199.781258;3.37;2020-07-01;2020-08-20
MIRG;1.676371;1110;2020-07-01;2020-08-20
TECO2;7.83818;204.65;2020-07-01;2020-08-20
TGNO4;6.970519;44.75;2020-07-01;2020-08-20
CRES;25.562972;46.1;2020-07-01;2020-08-20
TRAN;16.701098;26.6;2020-07-01;2020-08-20
CVH;2.663811;420.5;2020-07-01;2020-08-20
