ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.605125;842;2024-11-05;2024-11-07
BBAR;1.763028;6120;2024-11-05;2024-11-07
BMA;3.101392;9650;2024-11-05;2024-11-07
BYMA;22.677595;343;2024-11-05;2024-11-07
CEPU;12.675445;1405;2024-11-05;2024-11-07
COME;26.833849;271;2024-11-05;2024-11-07
CRES;3.110685;1185;2024-11-05;2024-11-07
EDN;3.542107;1890;2024-11-05;2024-11-07
GGAL;9.766225;6420;2024-11-05;2024-11-07
IRSA;2.593998;1665;2024-11-05;2024-11-07
LOMA;2.40247;2405;2024-11-05;2024-11-07
METR;1.469028;1695;2024-11-05;2024-11-07
PAMP;8.794972;3250;2024-11-05;2024-11-07
SUPV;2.33269;2255;2024-11-05;2024-11-07
TGNO4;0.756014;3485;2024-11-05;2024-11-07
TGSU2;2.990241;5580;2024-11-05;2024-11-07
TRAN;1.811381;2210;2024-11-05;2024-11-07
TXAR;14.54449;781;2024-11-05;2024-11-07
VALO;7.205672;363.5;2024-11-05;2024-11-07
YPFD;1.613619;33975;2024-11-05;2024-11-07
