ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.174381;16.3;2019-03-29;2019-04-03
APBR;20.921359;336.1;2019-03-29;2019-04-03
BMA;19.61388;184.15;2019-03-29;2019-04-03
BYMA;3.606462;309;2019-03-29;2019-04-03
CEPU;71.331835;37;2019-03-29;2019-04-03
COME;70.210603;3.13;2019-03-29;2019-04-03
CRES;14.078673;48.45;2019-03-29;2019-04-03
CVH;3.844224;216.75;2019-03-29;2019-04-03
EDN;19.490583;40.7;2019-03-29;2019-04-03
BBAR;9.711608;128.4;2019-03-29;2019-04-03
GGAL;54.288657;104.1;2019-03-29;2019-04-03
PAMP;71.379277;44.2;2019-03-29;2019-04-03
SUPV;13.976681;49.4;2019-03-29;2019-04-03
TGNO4;9.06451;60.9;2019-03-29;2019-04-03
TGSU2;17.804965;107.35;2019-03-29;2019-04-03
TRAN;9.97796;41.9;2019-03-29;2019-04-03
TS;4.419731;606.95;2019-03-29;2019-04-03
TXAR;83.611627;14.75;2019-03-29;2019-04-03
VALO;40.259397;5.85;2019-03-29;2019-04-03
YPFD;6.907178;614.7;2019-03-29;2019-04-03
