ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.764885;186.25;2023-01-02;2023-01-02
BBAR;17.553849;467.55;2023-01-02;2023-01-02
BMA;31.529602;569.95;2023-01-02;2023-01-02
BYMA;45.061521;220;2023-01-02;2023-01-02
CEPU;69.137625;215.3;2023-01-02;2023-01-02
COME;267.175171;20.05;2023-01-02;2023-01-02
CRES;30.625102;236.5;2023-01-02;2023-01-02
EDN;35.224842;145.3;2023-01-02;2023-01-02
GGAL;102.232885;335.3;2023-01-02;2023-01-02
LOMA;23.8733;488.45;2023-01-02;2023-01-02
MIRG;0.754795;5558.5;2023-01-02;2023-01-02
PAMP;72.487191;457.25;2023-01-02;2023-01-02
SUPV;24.317253;158;2023-01-02;2023-01-02
TECO2;24.018843;376.2;2023-01-02;2023-01-02
TGNO4;7.527367;383;2023-01-02;2023-01-02
TGSU2;18.580074;835;2023-01-02;2023-01-02
TRAN;18.035284;189;2023-01-02;2023-01-02
TXAR;109.766762;228.5;2023-01-02;2023-01-02
VALO;71.613899;68.4;2023-01-02;2023-01-02
YPFD;16.342476;3284.4;2023-01-02;2023-01-02
