ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.885263;1017;2026-02-06;2026-02-06
BBAR;2.091674;8970;2026-02-06;2026-02-06
BMA;2.636481;13840;2026-02-06;2026-02-06
BYMA;60.845942;330;2026-02-06;2026-02-06
CEPU;7.971734;2357;2026-02-06;2026-02-06
COME;81.012726;51.9;2026-02-06;2026-02-06
CRES;2.970052;1935;2026-02-06;2026-02-06
EDN;1.953494;2087;2026-02-06;2026-02-06
GGAL;10.860023;7470;2026-02-06;2026-02-06
IRSA;1.995162;2405;2026-02-06;2026-02-06
LOMA;3.231825;3315;2026-02-06;2026-02-06
METR;1.976148;2319;2026-02-06;2026-02-06
PAMP;11.936137;4985;2026-02-06;2026-02-06
SUPV;3.192819;3272.5;2026-02-06;2026-02-06
TGNO4;1.016997;4130;2026-02-06;2026-02-06
TGSU2;2.131443;8865;2026-02-06;2026-02-06
TRAN;2.436683;4000;2026-02-06;2026-02-06
TXAR;19.565361;689;2026-02-06;2026-02-06
VALO;11.538381;588.5;2026-02-06;2026-02-06
YPFD;1.630992;56900;2026-02-06;2026-02-06
