ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;41.995577;18.3;2019-07-10;2019-07-17
APBR;19.490587;341.7;2019-07-10;2019-07-17
BBAR;10.683725;163.85;2019-07-10;2019-07-17
BMA;14.481016;289.7;2019-07-10;2019-07-17
BYMA;3.92659;324.5;2019-07-10;2019-07-17
CEPU;78.47204;39.8;2019-07-10;2019-07-17
COME;77.238576;3.03;2019-07-10;2019-07-17
CRES;15.636616;46.4;2019-07-10;2019-07-17
EDN;21.126409;42.9;2019-07-10;2019-07-17
GGAL;59.722867;152.9;2019-07-10;2019-07-17
PAMP;75.434145;58.4;2019-07-10;2019-07-17
SUPV;15.375725;69.15;2019-07-10;2019-07-17
TECO2;6.513654;151.7;2019-07-10;2019-07-17
TGNO4;4.581351;69.4;2019-07-10;2019-07-17
TGSU2;19.232616;134.25;2019-07-10;2019-07-17
TRAN;10.976738;43.4;2019-07-10;2019-07-17
TS;6.029275;548.25;2019-07-10;2019-07-17
TXAR;91.981019;13.8;2019-07-10;2019-07-17
VALO;44.03817;7.97;2019-07-10;2019-07-17
YPFD;7.215872;765.8;2019-07-10;2019-07-17
