ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;9.522681;909.5;2026-05-19;2026-05-19
BBAR;2.541778;6965.0;2026-05-19;2026-05-19
BMA;2.667452;10290.0;2026-05-19;2026-05-19
BYMA;62.045485;279.5;2026-05-19;2026-05-19
CEPU;11.202585;2085.0;2026-05-19;2026-05-19
COME;86.824469;43.25;2026-05-19;2026-05-19
CRES;4.12252;1564.0;2026-05-19;2026-05-19
ECOG;2.449906;3070.0;2026-05-19;2026-05-19
EDN;2.093635;1737.0;2026-05-19;2026-05-19
GGAL;13.124049;5965.0;2026-05-19;2026-05-19
LOMA;3.463669;3130.0;2026-05-19;2026-05-19
METR;2.117914;1866.0;2026-05-19;2026-05-19
PAMP;10.575916;4902.5;2026-05-19;2026-05-19
SUPV;4.035746;2211.0;2026-05-19;2026-05-19
TGNO4;1.089954;4000.0;2026-05-19;2026-05-19
TGSU2;2.0191;9015.0;2026-05-19;2026-05-19
TRAN;2.611489;3915.0;2026-05-19;2026-05-19
TXAR;20.968953;612.0;2026-05-19;2026-05-19
VALO;14.260731;684.5;2026-05-19;2026-05-19
YPFD;1.247917;71275.0;2026-05-19;2026-05-19
