ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;42.162978;97;2019-08-14;2019-09-27
APBR;19.56828;196;2019-08-14;2019-09-27
BBAR;10.726312;274;2019-08-14;2019-09-27
BMA;14.53874;51;2019-08-14;2019-09-27
BYMA;3.942242;107;2019-08-14;2019-09-27
CEPU;78.784841;63;2019-08-14;2019-09-27
COME;77.546461;6;2019-08-14;2019-09-27
CRES;15.698946;163;2019-08-14;2019-09-27
EDN;21.210622;104;2019-08-14;2019-09-27
GGAL;59.960931;267;2019-08-14;2019-09-27
PAMP;75.734838;190;2019-08-14;2019-09-27
SUPV;15.437015;168;2019-08-14;2019-09-27
TECO2;6.539619;29;2019-08-14;2019-09-27
TGNO4;4.599613;191;2019-08-14;2019-09-27
TGSU2;19.309281;17;2019-08-14;2019-09-27
TRAN;11.020493;97;2019-08-14;2019-09-27
TS;6.053309;229;2019-08-14;2019-09-27
TXAR;92.34767;42;2019-08-14;2019-09-27
VALO;44.213712;217;2019-08-14;2019-09-27
YPFD;7.244635;222;2019-08-14;2019-09-27
