ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;44.5;2021-01-19;2021-04-19
BBAR;15.8894;132.35;2021-01-19;2021-04-19
BMA;32.330747;198.3;2021-01-19;2021-04-19
BYMA;5.878224;629;2021-01-19;2021-04-19
CEPU;68.464339;31.8;2021-01-19;2021-04-19
COME;241.7834;2.37;2021-01-19;2021-04-19
CRES;24.993874;85;2021-01-19;2021-04-19
EDN;28.935515;26.75;2021-01-19;2021-04-19
GGAL;88.801145;112.55;2021-01-19;2021-04-19
LOMA;22.619431;183.75;2021-01-19;2021-04-19
MIRG;1.341732;1580;2021-01-19;2021-04-19
PAMP;80.304172;88.8;2021-01-19;2021-04-19
SUPV;22.968784;50.6;2021-01-19;2021-04-19
TECO2;13.496041;150;2021-01-19;2021-04-19
TGNO4;6.811948;32.45;2021-01-19;2021-04-19
TGSU2;13.235292;138;2021-01-19;2021-04-19
TRAN;16.321167;22.1;2021-01-19;2021-04-19
TXAR;81.28825;51.1;2021-01-19;2021-04-19
VALO;65.009976;22.7;2021-01-19;2021-04-19
YPFD;14.878505;590.3;2021-01-19;2021-04-19
