ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.246662;884.5;2024-04-25;2024-04-29
BBAR;1.667347;3430;2024-04-25;2024-04-29
BMA;3.106442;5788.65;2024-04-25;2024-04-29
BYMA;4.289375;1497;2024-04-25;2024-04-29
CEPU;9.610679;1111.95;2024-04-25;2024-04-29
COME;25.377568;110.6;2024-04-25;2024-04-29
CRES;2.865855;1024.65;2024-04-25;2024-04-29
EDN;3.349875;925.2;2024-04-25;2024-04-29
GGAL;9.710567;3406.55;2024-04-25;2024-04-29
IRSA;2.465455;1039.35;2024-04-25;2024-04-29
LOMA;2.272088;1599.9;2024-04-25;2024-04-29
PAMP;8.256554;1962.2;2024-04-25;2024-04-29
SUPV;2.492284;1384.2;2024-04-25;2024-04-29
TECO2;2.52471;1721.5;2024-04-25;2024-04-29
TGNO4;0.714986;2349.5;2024-04-25;2024-04-29
TGSU2;2.827959;3799.3;2024-04-25;2024-04-29
TRAN;1.713077;1324.5;2024-04-25;2024-04-29
TXAR;13.755157;864.5;2024-04-25;2024-04-29
VALO;6.814618;264.5;2024-04-25;2024-04-29
YPFD;1.552287;23420.9;2024-04-25;2024-04-29
