ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.135088;32.55;2020-01-02;2020-01-30
BBAR;15.80724;132;2020-01-02;2020-01-30
BMA;19.38036;263.65;2020-01-02;2020-01-30
BYMA;5.770192;275.5;2020-01-02;2020-01-30
CEPU;92.966275;32.2;2020-01-02;2020-01-30
COME;194.274761;2.38;2020-01-02;2020-01-30
CRES;23.181593;48.25;2020-01-02;2020-01-30
EDN;29.384358;22.55;2020-01-02;2020-01-30
GGAL;88.363725;124.2;2020-01-02;2020-01-30
LOMA;7.844304;117.9;2020-01-02;2020-01-30
MIRG;1.825883;845;2020-01-02;2020-01-30
PAMP;99.451921;45.7;2020-01-02;2020-01-30
SUPV;22.749348;50.9;2020-01-02;2020-01-30
TECO2;6.427458;189.4;2020-01-02;2020-01-30
TGNO4;6.778393;40.05;2020-01-02;2020-01-30
TGSU2;29.267;102.8;2020-01-02;2020-01-30
TRAN;16.240772;28.75;2020-01-02;2020-01-30
TXAR;134.683862;23;2020-01-02;2020-01-30
VALO;64.765829;14.7;2020-01-02;2020-01-30
YPFD;13.303519;806.1;2020-01-02;2020-01-30
