ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.439172;51.8;2021-01-04;2021-01-15
BBAR;15.88851;146.2;2021-01-04;2021-01-15
BMA;32.328936;213.7;2021-01-04;2021-01-15
BYMA;5.877895;596.5;2021-01-04;2021-01-15
CEPU;68.460503;36.1;2021-01-04;2021-01-15
COME;241.769853;2.38;2021-01-04;2021-01-15
CRES;24.992474;86.6;2021-01-04;2021-01-15
EDN;28.933894;27.05;2021-01-04;2021-01-15
GGAL;88.79617;120.05;2021-01-04;2021-01-15
LOMA;22.618164;160;2021-01-04;2021-01-15
MIRG;1.341657;1615.5;2021-01-04;2021-01-15
PAMP;80.299673;77.8;2021-01-04;2021-01-15
SUPV;22.967497;57.6;2021-01-04;2021-01-15
TECO2;13.495285;196.85;2021-01-04;2021-01-15
TGNO4;6.811566;39.8;2021-01-04;2021-01-15
TGSU2;13.23455;157.55;2021-01-04;2021-01-15
TRAN;16.320253;27.35;2021-01-04;2021-01-15
TXAR;81.283696;54.2;2021-01-04;2021-01-15
VALO;65.006334;28.5;2021-01-04;2021-01-15
YPFD;14.877671;615.4;2021-01-04;2021-01-15
