ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;50.4;2021-01-19;2021-01-22
BBAR;15.8894;140;2021-01-19;2021-01-22
BMA;32.330747;204;2021-01-19;2021-01-22
BYMA;5.878224;586;2021-01-19;2021-01-22
CEPU;68.464339;34.85;2021-01-19;2021-01-22
COME;241.7834;2.25;2021-01-19;2021-01-22
CRES;24.993874;79.7;2021-01-19;2021-01-22
EDN;28.935515;26.1;2021-01-19;2021-01-22
GGAL;88.801145;113.1;2021-01-19;2021-01-22
LOMA;22.619431;155.8;2021-01-19;2021-01-22
MIRG;1.341732;1604;2021-01-19;2021-01-22
PAMP;80.304172;74.55;2021-01-19;2021-01-22
SUPV;22.968784;55.8;2021-01-19;2021-01-22
TECO2;13.496041;196.1;2021-01-19;2021-01-22
TGNO4;6.811948;37.6;2021-01-19;2021-01-22
TGSU2;13.235292;153.75;2021-01-19;2021-01-22
TRAN;16.321167;27.15;2021-01-19;2021-01-22
TXAR;81.28825;54.3;2021-01-19;2021-01-22
VALO;65.009976;28;2021-01-19;2021-01-22
YPFD;14.878505;560.4;2021-01-19;2021-01-22
