ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.912019;969.5;2026-04-07;2026-04-07
BBAR;2.097972;7750;2026-04-07;2026-04-07
BMA;2.64442;11110;2026-04-07;2026-04-07
BYMA;61.029165;326;2026-04-07;2026-04-07
CEPU;7.995738;2467;2026-04-07;2026-04-07
COME;81.256676;52.2;2026-04-07;2026-04-07
CRES;2.978996;1817;2026-04-07;2026-04-07
EDN;1.959378;2254;2026-04-07;2026-04-07
GGAL;10.892726;6720;2026-04-07;2026-04-07
IRSA;2.00117;2410;2026-04-07;2026-04-07
LOMA;3.241556;3435;2026-04-07;2026-04-07
METR;1.982098;2109;2026-04-07;2026-04-07
PAMP;11.972081;5200;2026-04-07;2026-04-07
SUPV;3.202432;2735;2026-04-07;2026-04-07
TGNO4;1.02006;4830;2026-04-07;2026-04-07
TGSU2;2.13786;10320;2026-04-07;2026-04-07
TRAN;2.444021;4255;2026-04-07;2026-04-07
TXAR;19.624278;668.5;2026-04-07;2026-04-07
VALO;11.573127;673;2026-04-07;2026-04-07
YPFD;1.635904;65450;2026-04-07;2026-04-07
