ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;9.532418;983.0;2026-07-01;2026-07-01
BBAR;2.544378;10140.0;2026-07-01;2026-07-01
BMA;2.670181;14010.0;2026-07-01;2026-07-01
BYMA;62.108926;304.25;2026-07-01;2026-07-01
CEPU;11.214039;2272.0;2026-07-01;2026-07-01
COME;86.913247;41.41;2026-07-01;2026-07-01
CRES;4.126735;1711.0;2026-07-01;2026-07-01
ECOG;2.452411;3070.0;2026-07-01;2026-07-01
EDN;2.095776;1908.0;2026-07-01;2026-07-01
GGAL;13.137468;7685.0;2026-07-01;2026-07-01
LOMA;3.467211;3537.5;2026-07-01;2026-07-01
METR;2.12008;1866.0;2026-07-01;2026-07-01
PAMP;10.586729;5040.0;2026-07-01;2026-07-01
SUPV;4.039872;2930.0;2026-07-01;2026-07-01
TGNO4;1.091068;3910.0;2026-07-01;2026-07-01
TGSU2;2.021164;9015.0;2026-07-01;2026-07-01
TRAN;2.614159;3682.5;2026-07-01;2026-07-01
TXAR;20.990394;664.5;2026-07-01;2026-07-01
VALO;14.275312;647.0;2026-07-01;2026-07-01
YPFD;1.249193;70300.0;2026-07-01;2026-07-01
