ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23426;826;2024-01-09;2024-02-21
BBAR;1.664037;2148.9;2024-01-09;2024-02-21
BMA;3.100274;3715.5;2024-01-09;2024-02-21
BYMA;4.280859;985;2024-01-09;2024-02-21
CEPU;9.591599;926.1;2024-01-09;2024-02-21
COME;25.327186;110.15;2024-01-09;2024-02-21
CRES;2.860165;924.9;2024-01-09;2024-02-21
EDN;3.343224;1065.55;2024-01-09;2024-02-21
GGAL;9.691288;2303;2024-01-09;2024-02-21
IRSA;2.460561;942.15;2024-01-09;2024-02-21
LOMA;2.267577;1439.3;2024-01-09;2024-02-21
PAMP;8.240163;1877.3;2024-01-09;2024-02-21
SUPV;2.487336;940.4;2024-01-09;2024-02-21
TECO2;2.519698;1688.1;2024-01-09;2024-02-21
TGNO4;0.713566;1804;2024-01-09;2024-02-21
TGSU2;2.822345;2905.6;2024-01-09;2024-02-21
TRAN;1.709676;1336;2024-01-09;2024-02-21
TXAR;13.727848;795.5;2024-01-09;2024-02-21
VALO;6.801089;237.5;2024-01-09;2024-02-21
YPFD;1.549205;18819.9;2024-01-09;2024-02-21
