ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;67.915258;144.75;2022-07-11;2022-07-25
BBAR;18.127823;251.85;2022-07-11;2022-07-25
BMA;35.830548;358.75;2022-07-11;2022-07-25
BYMA;2.461968;204.5;2022-07-11;2022-07-25
CEPU;102.453983;104.1;2022-07-11;2022-07-25
COME;275.91123;15.75;2022-07-11;2022-07-25
CRES;23.790204;164.9;2022-07-11;2022-07-25
EDN;36.364224;75.6;2022-07-11;2022-07-25
GGAL;105.575682;214.35;2022-07-11;2022-07-25
LOMA;24.872348;326.65;2022-07-11;2022-07-25
MIRG;0.786258;4039;2022-07-11;2022-07-25
PAMP;68.250802;280.35;2022-07-11;2022-07-25
SUPV;26.210966;102.8;2022-07-11;2022-07-25
TECO2;13.309765;258.85;2022-07-11;2022-07-25
TGNO4;7.773495;108.25;2022-07-11;2022-07-25
TGSU2;17.528204;327.6;2022-07-11;2022-07-25
TRAN;18.624998;72.6;2022-07-11;2022-07-25
TXAR;111.18561;172.5;2022-07-11;2022-07-25
VALO;73.832329;52.5;2022-07-11;2022-07-25
YPFD;17.026233;1048.35;2022-07-11;2022-07-25
