ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.897485;725;2025-08-26;2025-08-26
BBAR;2.107984;5770;2025-08-26;2025-08-26
BMA;2.417025;8080;2025-08-26;2025-08-26
BYMA;54.172432;186;2025-08-26;2025-08-26
CEPU;11.930782;1445;2025-08-26;2025-08-26
COME;72.006509;46.65;2025-08-26;2025-08-26
CRES;3.784251;1425;2025-08-26;2025-08-26
EDN;1.736323;1480;2025-08-26;2025-08-26
GGAL;8.590242;5650;2025-08-26;2025-08-26
LOMA;2.872538;2700;2025-08-26;2025-08-26
METR;1.756458;1735;2025-08-26;2025-08-26
PAMP;10.877574;3685;2025-08-26;2025-08-26
SUPV;2.680908;2250;2025-08-26;2025-08-26
TECO2;2.474658;2395;2025-08-26;2025-08-26
TGNO4;0.903936;3240;2025-08-26;2025-08-26
TGSU2;2.773121;7360;2025-08-26;2025-08-26
TRAN;2.165799;2535;2025-08-26;2025-08-26
TXAR;17.390272;589;2025-08-26;2025-08-26
VALO;8.615536;322;2025-08-26;2025-08-26
YPFD;1.73494;41825;2025-08-26;2025-08-26
