ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23426;940.5;2024-01-09;2024-02-14
BBAR;1.664037;2190.35;2024-01-09;2024-02-14
BMA;3.100274;3636;2024-01-09;2024-02-14
BYMA;4.280859;1098;2024-01-09;2024-02-14
CEPU;9.591599;1000.1;2024-01-09;2024-02-14
COME;25.327186;115.3;2024-01-09;2024-02-14
CRES;2.860165;974;2024-01-09;2024-02-14
EDN;3.343224;1090.45;2024-01-09;2024-02-14
GGAL;9.691288;2355.95;2024-01-09;2024-02-14
IRSA;2.460561;975.05;2024-01-09;2024-02-14
LOMA;2.267577;1514.05;2024-01-09;2024-02-14
PAMP;8.240163;2071.15;2024-01-09;2024-02-14
SUPV;2.487336;968.65;2024-01-09;2024-02-14
TECO2;2.519698;1795.5;2024-01-09;2024-02-14
TGNO4;0.713566;2000.5;2024-01-09;2024-02-14
TGSU2;2.822345;3144.05;2024-01-09;2024-02-14
TRAN;1.709676;1184.5;2024-01-09;2024-02-14
TXAR;13.727848;896.5;2024-01-09;2024-02-14
VALO;6.801089;262.5;2024-01-09;2024-02-14
YPFD;1.549205;20061.8;2024-01-09;2024-02-14
