ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;52.9;2021-01-19;2021-01-21
BBAR;15.8894;142.1;2021-01-19;2021-01-21
BMA;32.330747;207.25;2021-01-19;2021-01-21
BYMA;5.878224;581;2021-01-19;2021-01-21
CEPU;68.464339;35.65;2021-01-19;2021-01-21
COME;241.7834;2.25;2021-01-19;2021-01-21
CRES;24.993874;80.1;2021-01-19;2021-01-21
EDN;28.935515;25.7;2021-01-19;2021-01-21
GGAL;88.801145;114.8;2021-01-19;2021-01-21
LOMA;22.619431;157.35;2021-01-19;2021-01-21
MIRG;1.341732;1596;2021-01-19;2021-01-21
PAMP;80.304172;76.75;2021-01-19;2021-01-21
SUPV;22.968784;54.95;2021-01-19;2021-01-21
TECO2;13.496041;191.45;2021-01-19;2021-01-21
TGNO4;6.811948;36.95;2021-01-19;2021-01-21
TGSU2;13.235292;155.75;2021-01-19;2021-01-21
TRAN;16.321167;27;2021-01-19;2021-01-21
TXAR;81.28825;54.5;2021-01-19;2021-01-21
VALO;65.009976;27.7;2021-01-19;2021-01-21
YPFD;14.878505;520.05;2021-01-19;2021-01-21
