ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.398011;146.5;2022-11-09;2022-11-11
BBAR;17.455924;293.9;2022-11-09;2022-11-11
BMA;35.397991;423.75;2022-11-09;2022-11-11
BYMA;33.451196;176;2022-11-09;2022-11-11
CEPU;72.249693;146.95;2022-11-09;2022-11-11
COME;265.684716;15;2022-11-09;2022-11-11
CRES;31.298031;167.15;2022-11-09;2022-11-11
GGAL;101.662573;238.95;2022-11-09;2022-11-11
IRSA;30.598098;126.35;2022-11-09;2022-11-11
LOMA;23.950475;397.35;2022-11-09;2022-11-11
MIRG;0.750584;3729;2022-11-09;2022-11-11
PAMP;74.267498;321.2;2022-11-09;2022-11-11
SUPV;25.108545;116.2;2022-11-09;2022-11-11
TECO2;17.4259;246.75;2022-11-09;2022-11-11
TGNO4;7.485375;172.5;2022-11-09;2022-11-11
TGSU2;19.855493;530.15;2022-11-09;2022-11-11
TRAN;17.934673;102;2022-11-09;2022-11-11
TXAR;104.446794;185.5;2022-11-09;2022-11-11
VALO;71.214397;57.4;2022-11-09;2022-11-11
YPFD;16.395165;2390.45;2022-11-09;2022-11-11
