ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.895946;232.5;2023-01-05;2023-04-04
BBAR;17.588831;550.55;2023-01-05;2023-04-04
BMA;31.592436;737.2;2023-01-05;2023-04-04
BYMA;45.151323;319.5;2023-01-05;2023-04-04
CEPU;69.275407;219.45;2023-01-05;2023-04-04
COME;267.707616;23.5;2023-01-05;2023-04-04
CRES;30.686134;269.65;2023-01-05;2023-04-04
EDN;35.29504;169.35;2023-01-05;2023-04-04
GGAL;102.436622;451.5;2023-01-05;2023-04-04
LOMA;23.920876;556.7;2023-01-05;2023-04-04
MIRG;0.756299;5185;2023-01-05;2023-04-04
PAMP;72.631648;544.95;2023-01-05;2023-04-04
SUPV;24.365714;186.9;2023-01-05;2023-04-04
TECO2;24.066709;400.85;2023-01-05;2023-04-04
TGNO4;7.542368;400;2023-01-05;2023-04-04
TGSU2;18.617102;836.25;2023-01-05;2023-04-04
TRAN;18.071226;201.25;2023-01-05;2023-04-04
TXAR;109.985513;262;2023-01-05;2023-04-04
VALO;71.756616;79.8;2023-01-05;2023-04-04
YPFD;16.375044;4635.8;2023-01-05;2023-04-04
