ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.018646;452.5;2023-07-26;2023-07-26
BBAR;17.087746;1099.45;2023-07-26;2023-07-26
BMA;33.026605;1657.45;2023-07-26;2023-07-26
BYMA;37.944049;370.5;2023-07-26;2023-07-26
CEPU;92.689624;391.4;2023-07-26;2023-07-26
COME;260.080945;45.6;2023-07-26;2023-07-26
CRES;29.139499;444.1;2023-07-26;2023-07-26
EDN;34.289529;434.1;2023-07-26;2023-07-26
GGAL;99.518325;965.2;2023-07-26;2023-07-26
LOMA;23.301324;748.75;2023-07-26;2023-07-26
MIRG;0.734754;9719.5;2023-07-26;2023-07-26
PAMP;80.747423;950.4;2023-07-26;2023-07-26
SUPV;23.399507;364.8;2023-07-26;2023-07-26
TECO2;26.876096;687.9;2023-07-26;2023-07-26
TGNO4;7.327496;725.5;2023-07-26;2023-07-26
TGSU2;28.620375;1438.15;2023-07-26;2023-07-26
TRAN;17.556398;380.5;2023-07-26;2023-07-26
TXAR;105.83347;446;2023-07-26;2023-07-26
VALO;69.712358;108.25;2023-07-26;2023-07-26
YPFD;15.908539;8388;2023-07-26;2023-07-26
