ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.383222;370;2023-05-29;2023-06-05
BBAR;16.918139;778.25;2023-05-29;2023-06-05
BMA;32.698793;925.45;2023-05-29;2023-06-05
BYMA;37.56743;389;2023-05-29;2023-06-05
CEPU;91.769621;355.55;2023-05-29;2023-06-05
COME;257.499477;31.25;2023-05-29;2023-06-05
CRES;28.85027;339.3;2023-05-29;2023-06-05
EDN;33.949182;290.7;2023-05-29;2023-06-05
GGAL;98.530543;607.6;2023-05-29;2023-06-05
LOMA;23.070044;638.1;2023-05-29;2023-06-05
MIRG;0.72746;7580;2023-05-29;2023-06-05
PAMP;79.945955;779.55;2023-05-29;2023-06-05
SUPV;23.167251;228.9;2023-05-29;2023-06-05
TECO2;26.609334;545.05;2023-05-29;2023-06-05
TGNO4;7.254765;729.5;2023-05-29;2023-06-05
TGSU2;28.3363;1277.65;2023-05-29;2023-06-05
TRAN;17.38214;314.5;2023-05-29;2023-06-05
TXAR;104.783006;407;2023-05-29;2023-06-05
VALO;69.020419;104.75;2023-05-29;2023-06-05
YPFD;15.750636;5812.75;2023-05-29;2023-06-05
