ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;42.162978;22.7;2019-08-14;2019-09-20
APBR;19.56828;491;2019-08-14;2019-09-20
BBAR;10.726312;97.35;2019-08-14;2019-09-20
BMA;14.53874;163.15;2019-08-14;2019-09-20
BYMA;3.942242;222;2019-08-14;2019-09-20
CEPU;78.784841;22.05;2019-08-14;2019-09-20
COME;77.546461;1.73;2019-08-14;2019-09-20
CRES;15.698946;41.1;2019-08-14;2019-09-20
EDN;21.210622;26.2;2019-08-14;2019-09-20
GGAL;59.960931;81.55;2019-08-14;2019-09-20
PAMP;75.734838;44.05;2019-08-14;2019-09-20
SUPV;15.437015;40.05;2019-08-14;2019-09-20
TECO2;6.539619;136.95;2019-08-14;2019-09-20
TGNO4;4.599613;48.15;2019-08-14;2019-09-20
TGSU2;19.309281;117;2019-08-14;2019-09-20
TRAN;11.020493;23.75;2019-08-14;2019-09-20
TS;6.053309;738;2019-08-14;2019-09-20
TXAR;92.34767;15.4;2019-08-14;2019-09-20
VALO;44.213712;6.76;2019-08-14;2019-09-20
YPFD;7.244635;635.15;2019-08-14;2019-09-20
