ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.205939;65.9;2021-09-01;2021-09-01
BBAR;15.82916;248.95;2021-09-01;2021-09-01
BMA;31.099101;324.55;2021-09-01;2021-09-01
BYMA;5.691871;820.5;2021-09-01;2021-09-01
CEPU;82.246959;50.5;2021-09-01;2021-09-01
COME;240.865568;4.99;2021-09-01;2021-09-01
CRES;28.836535;101.45;2021-09-01;2021-09-01
CVH;2.735836;442;2021-09-01;2021-09-01
GGAL;92.165682;185.7;2021-09-01;2021-09-01
LOMA;22.0957;276.9;2021-09-01;2021-09-01
MIRG;0.70101;2768.5;2021-09-01;2021-09-01
PAMP;65.921219;123.45;2021-09-01;2021-09-01
SUPV;22.881705;84.15;2021-09-01;2021-09-01
TECO2;26.201005;188.7;2021-09-01;2021-09-01
TGNO4;6.786123;71.8;2021-09-01;2021-09-01
TGSU2;13.922175;187.15;2021-09-01;2021-09-01
TRAN;16.259291;41.85;2021-09-01;2021-09-01
TXAR;94.034094;91.2;2021-09-01;2021-09-01
VALO;64.763512;25.7;2021-09-01;2021-09-01
YPFD;14.822098;885.85;2021-09-01;2021-09-01
