ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.895946;225.5;2023-01-05;2023-01-16
BBAR;17.588831;572.4;2023-01-05;2023-01-16
BMA;31.592436;744.45;2023-01-05;2023-01-16
BYMA;45.151323;276;2023-01-05;2023-01-16
CEPU;69.275407;232.85;2023-01-05;2023-01-16
COME;267.707616;21.55;2023-01-05;2023-01-16
CRES;30.686134;249.8;2023-01-05;2023-01-16
EDN;35.29504;174.05;2023-01-05;2023-01-16
GGAL;102.436622;463;2023-01-05;2023-01-16
LOMA;23.920876;566.75;2023-01-05;2023-01-16
MIRG;0.756299;5907;2023-01-05;2023-01-16
PAMP;72.631648;498.85;2023-01-05;2023-01-16
SUPV;24.365714;217;2023-01-05;2023-01-16
TECO2;24.066709;439.8;2023-01-05;2023-01-16
TGNO4;7.542368;395.5;2023-01-05;2023-01-16
TGSU2;18.617102;870.1;2023-01-05;2023-01-16
TRAN;18.071226;210;2023-01-05;2023-01-16
TXAR;109.985513;300.5;2023-01-05;2023-01-16
VALO;71.756616;86.1;2023-01-05;2023-01-16
YPFD;16.375044;4015.15;2023-01-05;2023-01-16
