ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.026921;43;2020-08-24;2020-09-21
BBAR;16.292535;120.85;2020-08-24;2020-09-21
BMA;26.509177;205.1;2020-08-24;2020-09-21
BYMA;6.027362;479.5;2020-08-24;2020-09-21
CEPU;85.921043;27.55;2020-08-24;2020-09-21
COME;200.189866;2.6;2020-08-24;2020-09-21
CRES;25.615255;38.5;2020-08-24;2020-09-21
CVH;2.669259;360;2020-08-24;2020-09-21
GGAL;91.054145;105.7;2020-08-24;2020-09-21
LOMA;18.755399;117;2020-08-24;2020-09-21
MIRG;1.6798;1129.5;2020-08-24;2020-09-21
PAMP;93.392315;59.05;2020-08-24;2020-09-21
SUPV;23.551531;53.5;2020-08-24;2020-09-21
TECO2;7.854211;193.5;2020-08-24;2020-09-21
TGNO4;6.984776;33.75;2020-08-24;2020-09-21
TGSU2;15.809485;117;2020-08-24;2020-09-21
TRAN;16.735256;23.4;2020-08-24;2020-09-21
TXAR;66.98404;35.4;2020-08-24;2020-09-21
VALO;66.653312;20.1;2020-08-24;2020-09-21
YPFD;15.243066;572.65;2020-08-24;2020-09-21
