ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.895946;238.75;2023-01-05;2023-04-12
BBAR;17.588831;619.95;2023-01-05;2023-04-12
BMA;31.592436;779.3;2023-01-05;2023-04-12
BYMA;45.151323;308;2023-01-05;2023-04-12
CEPU;69.275407;245.65;2023-01-05;2023-04-12
COME;267.707616;24.75;2023-01-05;2023-04-12
CRES;30.686134;274.15;2023-01-05;2023-04-12
EDN;35.29504;177.95;2023-01-05;2023-04-12
GGAL;102.436622;493.1;2023-01-05;2023-04-12
LOMA;23.920876;562.95;2023-01-05;2023-04-12
MIRG;0.756299;5116.5;2023-01-05;2023-04-12
PAMP;72.631648;581.05;2023-01-05;2023-04-12
SUPV;24.365714;200.45;2023-01-05;2023-04-12
TECO2;24.066709;444.3;2023-01-05;2023-04-12
TGNO4;7.542368;449;2023-01-05;2023-04-12
TGSU2;18.617102;896.2;2023-01-05;2023-04-12
TRAN;18.071226;226.25;2023-01-05;2023-04-12
TXAR;109.985513;272;2023-01-05;2023-04-12
VALO;71.756616;78.9;2023-01-05;2023-04-12
YPFD;16.375044;4999.5;2023-01-05;2023-04-12
