ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.877382;17.8;2018-11-23;2018-12-17
APBR;22.840114;258.9;2018-11-23;2018-12-17
BMA;20.535363;148.25;2018-11-23;2018-12-17
BYMA;3.680125;353;2018-11-23;2018-12-17
CEPU;73.072673;33;2018-11-23;2018-12-17
COME;75.031039;3.35;2018-11-23;2018-12-17
CVH;4.185458;247.3;2018-11-23;2018-12-17
EDN;21.342814;50.65;2018-11-23;2018-12-17
BBAR;8.67125;135.25;2018-11-23;2018-12-17
GGAL;55.288411;98;2018-11-23;2018-12-17
METR;8.241133;27;2018-11-23;2018-12-17
PAMP;75.760438;48.75;2018-11-23;2018-12-17
SUPV;14.1391;61.7;2018-11-23;2018-12-17
TGNO4;4.241182;57.7;2018-11-23;2018-12-17
TGSU2;15.007062;115.7;2018-11-23;2018-12-17
TRAN;10.16171;46.65;2018-11-23;2018-12-17
TS;2.983412;424.7;2018-11-23;2018-12-17
TXAR;85.151377;13.55;2018-11-23;2018-12-17
VALO;41.43232;5.19;2018-11-23;2018-12-17
YPFD;7.240027;523.75;2018-11-23;2018-12-17
