ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.222942;622.5;2023-08-28;2023-08-31
BBAR;17.142277;1490.7;2023-08-28;2023-08-31
BMA;33.132;2134.1;2023-08-28;2023-08-31
BYMA;38.065136;540;2023-08-28;2023-08-31
CEPU;92.985413;561.5;2023-08-28;2023-08-31
COME;260.910912;52.4;2023-08-28;2023-08-31
CRES;29.232489;619.2;2023-08-28;2023-08-31
EDN;34.398954;530;2023-08-28;2023-08-31
GGAL;99.835907;1412.55;2023-08-28;2023-08-31
LOMA;23.375683;1038.1;2023-08-28;2023-08-31
MIRG;0.737099;9746;2023-08-28;2023-08-31
PAMP;81.005103;1429.1;2023-08-28;2023-08-31
SUPV;23.47418;482;2023-08-28;2023-08-31
TECO2;26.961863;906.25;2023-08-28;2023-08-31
TGNO4;7.350879;867.5;2023-08-28;2023-08-31
TGSU2;28.711707;1977.25;2023-08-28;2023-08-31
TRAN;17.612423;463.5;2023-08-28;2023-08-31
TXAR;106.171204;615;2023-08-28;2023-08-31
VALO;69.934823;145;2023-08-28;2023-08-31
YPFD;15.959307;11356.35;2023-08-28;2023-08-31
