ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;35.970298;18.2;2018-12-28;2019-02-06
APBR;22.20252;303.45;2018-12-28;2019-02-06
BMA;18.666181;216.05;2018-12-28;2019-02-06
BYMA;3.40485;379.5;2018-12-28;2019-02-06
CEPU;67.213333;42.25;2018-12-28;2019-02-06
COME;66.156823;3.43;2018-12-28;2019-02-06
CRES;13.492703;51.4;2018-12-28;2019-02-06
CVH;4.226709;275.5;2018-12-28;2019-02-06
EDN;18.638313;54.3;2018-12-28;2019-02-06
BBAR;9.150887;168.1;2018-12-28;2019-02-06
GGAL;51.154181;134.85;2018-12-28;2019-02-06
PAMP;67.12441;55.6;2018-12-28;2019-02-06
SUPV;13.081838;81.05;2018-12-28;2019-02-06
TGNO4;8.54115;68.7;2018-12-28;2019-02-06
TGSU2;16.720445;122.25;2018-12-28;2019-02-06
TRAN;9.40186;59.3;2018-12-28;2019-02-06
TS;4.752697;479.45;2018-12-28;2019-02-06
TXAR;78.784123;15.2;2018-12-28;2019-02-06
VALO;38.092295;6.09;2018-12-28;2019-02-06
YPFD;8.13786;604.6;2018-12-28;2019-02-06
